train_loss_step,train_concept_loss_step,train_task_loss_base_step,train_intervention_loss_step,train_task_loss_rollout_step,train_avg_interventions_step,current_horizon_step,epoch,step,val_loss,val_task_loss,val_concept_loss,train_loss_epoch,train_concept_loss_epoch,train_task_loss_base_epoch,train_intervention_loss_epoch,train_task_loss_rollout_epoch,train_avg_interventions_epoch,current_horizon_epoch
,,,,,,,76,1000,,,,inf,0.7459207773208618,0.6231061816215515,inf,1.8434542417526245,2.0,2.9218013286590576
inf,0.40424594283103943,0.0009605165687389672,inf,0.0003087619552388787,2.0,2.936410427093506,77,1009,,,,,,,,,,
,,,,,,,77,1013,34.33510971069336,33.82829284667969,0.5068133473396301,,,,,,,
,,,,,,,77,1013,,,,inf,0.5585520267486572,1.0329232215881348,inf,2.390505313873291,2.0,2.936410427093506
inf,0.5134553909301758,1.6410579681396484,inf,0.6982037425041199,2.0,2.951092481613159,78,1019,,,,,,,,,,
,,,,,,,78,1026,31.227577209472656,30.661306381225586,0.5662704706192017,,,,,,,
,,,,,,,78,1026,,,,inf,0.5952593088150024,0.7079573273658752,inf,1.456019639968872,2.0,2.951092004776001
inf,0.7980054616928101,0.7312094569206238,inf,0.3913608193397522,2.0,2.965847969055176,79,1029,,,,,,,,,,
inf,0.19719113409519196,0.0,inf,0.0,2.0,2.965847969055176,79,1039,,,,,,,,,,
,,,,,,,79,1039,45.74803161621094,45.36159896850586,0.38643404841423035,,,,,,,
,,,,,,,79,1039,,,,inf,0.5363428592681885,0.7787275314331055,inf,1.0505470037460327,2.0,2.9658477306365967
inf,0.4028591811656952,1.3209422826766968,inf,0.018567442893981934,2.0,2.9806771278381348,80,1049,,,,,,,,,,
,,,,,,,80,1052,40.6375846862793,40.315738677978516,0.32184720039367676,,,,,,,
,,,,,,,80,1052,,,,inf,0.3593747913837433,0.5743920207023621,inf,1.31491219997406,2.0,2.9806771278381348
inf,0.21861261129379272,0.6990310549736023,inf,1.582141399383545,2.0,2.9955804347991943,81,1059,,,,,,,,,,
,,,,,,,81,1065,58.8578987121582,58.48517608642578,0.3727235496044159,,,,,,,
,,,,,,,81,1065,,,,inf,0.3280912935733795,0.5107219815254211,inf,1.8068021535873413,2.0,2.9955801963806152
inf,0.7472514510154724,0.0,inf,1.209141492843628,3.0,3.0105583667755127,82,1069,,,,,,,,,,
,,,,,,,82,1078,42.93639373779297,42.4709358215332,0.46545159816741943,,,,,,,
,,,,,,,82,1078,,,,inf,0.5234144926071167,0.45169317722320557,inf,1.6358429193496704,3.0,3.010558843612671
inf,0.40664175152778625,0.3247784972190857,inf,2.299715518951416,3.0,3.025611162185669,83,1079,,,,,,,,,,
inf,0.36061131954193115,0.0,inf,0.0,3.0,3.025611162185669,83,1089,,,,,,,,,,
,,,,,,,83,1091,42.858951568603516,42.47187805175781,0.38707366585731506,,,,,,,
,,,,,,,83,1091,,,,inf,0.4325771927833557,0.6841880679130554,inf,2.9429478645324707,3.0,3.025611400604248
inf,0.23085826635360718,0.035417765378952026,inf,0.15803635120391846,3.0,3.0407392978668213,84,1099,,,,,,,,,,
,,,,,,,84,1104,65.23435974121094,64.87763977050781,0.3567180931568146,,,,,,,
,,,,,,,84,1104,,,,inf,0.3919651508331299,0.4703702926635742,inf,1.1477545499801636,3.0,3.0407392978668213
inf,0.47184619307518005,2.421429314836132e-07,inf,0.6771109104156494,3.0,3.055943012237549,85,1109,,,,,,,,,,
,,,,,,,85,1117,92.53752136230469,92.00159454345703,0.5359193682670593,,,,,,,
,,,,,,,85,1117,,,,inf,0.41137057542800903,0.8572620749473572,inf,2.3824849128723145,3.0,3.0559427738189697
inf,0.722080409526825,0.7274307012557983,inf,3.355854034423828,3.0,3.0712227821350098,86,1119,,,,,,,,,,
inf,2.782576560974121,3.1434500217437744,inf,9.966316223144531,3.0,3.0712227821350098,86,1129,,,,,,,,,,
,,,,,,,86,1130,16.386127471923828,13.934952735900879,2.451173782348633,,,,,,,
,,,,,,,86,1130,,,,inf,1.425141453742981,2.2825753688812256,inf,10.858036041259766,3.0,3.0712227821350098
inf,3.4702563285827637,3.222588062286377,inf,15.49201488494873,3.0,3.086578845977783,87,1139,,,,,,,,,,
,,,,,,,87,1143,14.243256568908691,11.282410621643066,2.960844039916992,,,,,,,
,,,,,,,87,1143,,,,inf,3.5703775882720947,2.288850784301758,inf,10.737122535705566,3.0,3.086578607559204
inf,3.238949775695801,1.4301961660385132,inf,1.8503516912460327,3.0,3.1020116806030273,88,1149,,,,,,,,,,
,,,,,,,88,1156,21.454727172851562,18.879669189453125,2.5750575065612793,,,,,,,
,,,,,,,88,1156,,,,inf,2.904832363128662,1.9026108980178833,inf,5.81209659576416,3.0,3.1020121574401855
inf,2.7345669269561768,2.086162567138672e-06,inf,9.598567962646484,3.0,3.1175217628479004,89,1159,,,,,,,,,,
48.996551513671875,1.7740967273712158,1.9955165386199951,15.075645446777344,0.0,3.0,3.1175217628479004,89,1169,,,,,,,,,,
,,,,,,,89,1169,26.36781120300293,24.696369171142578,1.671442985534668,,,,,,,
,,,,,,,89,1169,,,,inf,2.7774856090545654,3.0218396186828613,inf,10.179065704345703,3.0,3.1175215244293213
inf,2.1960654258728027,1.7911956310272217,inf,13.743268966674805,3.0,3.1331093311309814,90,1179,,,,,,,,,,
,,,,,,,90,1182,15.789180755615234,13.429505348205566,2.3596742153167725,,,,,,,
,,,,,,,90,1182,,,,inf,2.0878703594207764,2.632610559463501,inf,8.79908275604248,3.0,3.1331098079681396
inf,2.9818809032440186,0.4081967771053314,inf,7.212162245195941e-08,3.0,3.1487748622894287,91,1189,,,,,,,,,,
,,,,,,,91,1195,22.614665985107422,20.881757736206055,1.7329086065292358,,,,,,,
,,,,,,,91,1195,,,,inf,2.5679385662078857,1.417576789855957,inf,4.160032749176025,3.0,3.1487748622894287
inf,1.6635735034942627,1.1572000980377197,inf,1.9437460899353027,3.0,3.1645188331604004,92,1199,,,,,,,,,,
,,,,,,,92,1208,30.26998519897461,28.05898666381836,2.2109975814819336,,,,,,,
,,,,,,,92,1208,,,,inf,1.9944757223129272,1.0554877519607544,inf,3.4788589477539062,3.0,3.1645185947418213
inf,2.8041632175445557,0.7197397351264954,inf,0.22787758708000183,3.0,3.1803414821624756,93,1209,,,,,,,,,,
inf,1.0894285440444946,1.9343678951263428,inf,9.077454566955566,3.0,3.1803414821624756,93,1219,,,,,,,,,,
,,,,,,,93,1221,12.832788467407227,11.751555442810059,1.0812320709228516,,,,,,,
,,,,,,,93,1221,,,,inf,1.7172350883483887,1.6784865856170654,inf,7.5669989585876465,3.0,3.1803412437438965
inf,1.3561335802078247,2.117154598236084,inf,5.978189945220947,3.0,3.1962430477142334,94,1229,,,,,,,,,,
,,,,,,,94,1234,32.30367660522461,30.138153076171875,2.1655211448669434,,,,,,,
,,,,,,,94,1234,,,,inf,1.2544950246810913,2.10923171043396,inf,6.11030387878418,3.0,3.1962428092956543
inf,3.4427952766418457,0.43046748638153076,inf,1.6472357511520386,3.0,3.212224245071411,95,1239,,,,,,,,,,
,,,,,,,95,1247,50.17405700683594,46.654911041259766,3.51914644241333,,,,,,,
,,,,,,,95,1247,,,,inf,3.2385165691375732,1.509547472000122,inf,4.249169826507568,3.0,3.212224245071411
inf,3.856477975845337,2.37532639503479,inf,5.045541286468506,3.0,3.228285312652588,96,1249,,,,,,,,,,
inf,3.136509656906128,5.961333751678467,inf,6.239020347595215,3.0,3.228285312652588,96,1259,,,,,,,,,,
,,,,,,,96,1260,137.22149658203125,134.30613708496094,2.915360450744629,,,,,,,
,,,,,,,96,1260,,,,inf,3.5007195472717285,3.8318755626678467,inf,13.058675765991211,3.0,3.228285312652588
inf,2.3908612728118896,3.5445609092712402,inf,10.384462356567383,3.0,3.244426727294922,97,1269,,,,,,,,,,
,,,,,,,97,1273,20.18998146057129,18.272531509399414,1.917448878288269,,,,,,,
,,,,,,,97,1273,,,,inf,2.617280960083008,4.969843864440918,inf,20.59793472290039,3.0,3.244426727294922
inf,1.996772289276123,0.09188541024923325,inf,9.355866432189941,3.0,3.2606489658355713,98,1279,,,,,,,,,,
,,,,,,,98,1286,30.568748474121094,28.989870071411133,1.5788778066635132,,,,,,,
,,,,,,,98,1286,,,,inf,2.042412757873535,1.9414646625518799,inf,9.403104782104492,3.0,3.2606494426727295
inf,2.240858316421509,3.7658371925354004,inf,7.906354904174805,3.0,3.2769522666931152,99,1289,,,,,,,,,,
inf,2.1795032024383545,0.0,inf,0.0,3.0,3.2769522666931152,99,1299,,,,,,,,,,
,,,,,,,99,1299,31.3938045501709,29.355438232421875,2.0383646488189697,,,,,,,
,,,,,,,99,1299,,,,inf,2.0893452167510986,2.4828617572784424,inf,8.6133451461792,3.0,3.276952028274536
